"","Category","Term","Count","X.","PValue","Genes","List.Total","Pop.Hits","Pop.Total","Fold.Enrichment","Bonferroni","Benjamini","FDR"
"160","GOTERM_BP_ALL","GO:0006810~transport",915,24.341580207502,0.0282514415386686,"Q8WNR0, Q86HD3, Q9SQN2, Q5T1Q4, Q8VD72, P34600, Q8T295, Q54YD4, Q9EQT5, Q5ZL98, Q54QC8, Q7ZW25, Q1MTE5, P92939, Q9NHE5, Q54GI9, O35600, P54362, Q54UC9, Q9Z273, Q8NFU1, P22413, Q8T6J2, P57759, Q96361, Q8LGF7, Q86JM3, Q0WW26, Q6DED0, Q6Z8D0, P53634, Q9ZUP4, P51799, P0CQ96, A7KAM9, Q9U5L1, Q9JIX0, Q5SUC9, Q8IZF0, Q5RBP4, Q9UBW5, Q99437, P51794, Q9SFE9, P51593, P20449, P40614, Q704U0, Q86JJ5, Q99KU0, A7KAL8, P53619, Q8BPT6, A8WGF4, Q9SB52, Q8NI77, Q10074, Q32Q06, Q9SB50, Q16720, Q9ZWT3, Q9EQW7, Q9EP80, P57737, P80457, Q8IRI6, Q641Z6, Q63120, Q75JD5, Q5RC74, Q01484, Q14191, P13607, P08799, P97379, Q5BIW4, B1AQJ2, O08586, P54679, O89016, Q84M24, P63331, P31209, O35066, O81742, P54672, Q9JKZ2, Q9FFL1, Q8VWI1, O55029, Q3B7Z2, Q8R4D1, Q9P4Z1, P28178, Q6GL87, P34624, Q6NVS2, Q8BW96, Q0WU02, Q9XSC1, Q5R8V1, Q8BLQ7, Q9TTH8, P18067, Q6AZT2, Q920R6, P08630, P90726, P30946, Q05086, O08759, P97390, Q149C2, F1LMY4, Q14181, O35254, Q8T8P3, O75832, Q5ZIQ3, Q96RY7, Q5VZK9, Q54RY8, Q9P373, P11442, Q78KK3, Q9M9W8, P22897, P12270, Q54P04, P80404, Q9URZ5, Q5THJ4, Q99829, Q99828, Q42191, P47989, G5E8K5, Q9LFN6, P30432, Q54I71, Q5ZJ17, Q5SF07, Q94KD3, Q9GSB0, Q6DEL1, Q925N0, Q91W86, F1S584, Q92609, Q92887, A5PMR2, O65359, P38861, Q01063, Q55FK4, Q5XJS5, Q5R579, F4KDA5, Q54EF2, Q54I86, Q9MA90, Q8R420, P61222, O88708, Q7Z4L5, Q793F9, Q54XX1, Q8C3J5, Q0VCK5, Q91W90, Q92890, Q9P2Y5, P48820, Q12705, Q54KA7, Q29L43, Q9UI40, Q54P13, D3K0R6, P33527, Q9TZC4, P40423, Q5F3A6, Q8R3P7, Q8L7E3, P48553, P39524, P17970, P49858, Q8CFD0, P78810, Q8INB9, P22464, Q5U316, P41925, P47075, Q16774, P41920, Q29S00, Q68F72, Q80U96, P25323, Q8H0U4, A2VDR8, Q9VFB7, P41932, Q9C8G9, Q62824, P32331, P61294, Q80W94, Q695T7, Q8QGH2, A8WE67, Q69ZP3, O01666, P28584, Q0UP11, Q68CP4, H2LRU7, A7MBP4, Q5AW93, Q7Z2H8, Q54ML1, P59015, Q91W53, Q5U4Y8, Q13367, P07857, Q23917, Q0WLB5, Q9R0Q9, Q8L7A9, Q9UUJ1, Q8SSK1, O94269, Q9HC10, Q11011, Q961G1, Q09445, Q9VAS7, P50607, Q9SJT7, Q9Z2G9, Q8W034, Q7TMY7, Q9LDH3, Q15075, O60508, O00909, Q3SYU1, Q2TBH9, O00400, Q8R4P9, P40392, P33731, P10090, Q8AWF2, Q01842, Q5NVI9, Q9HC07, P70549, Q9LZF6, Q0WWW9, Q9LHE5, O43772, Q6P9R2, P49282, Q8CCP0, Q94901, P0C605, Q4P3I9, O60524, Q28BZ1, Q54BU4, P35700, Q9SFU0, Q0IIM2, Q54KZ8, Q86A88, Q54J34, Q5XH14, Q969H0, Q8F641, Q9ULJ7, P41234, P82995, P43006, Q9FKT8, P41233, Q09817, Q9V8W3, Q553S2, Q8N695, Q54TR1, Q9LHG8, Q28WQ1, P52917, Q6NYH1, O14617, Q9PIN2, Q9HC58, Q8LES0, Q9UAG7, Q8GUL2, Q80XQ2, Q921Y4, Q66KH2, Q9XIE6, Q553V1, Q7XQ12, Q28677, Q54E49, Q49SH1, A0QP18, P62494, Q3UGF1, O18868, Q12955, P52922, P56377, Q94AU2, Q54J42, Q9LDK9, Q9VHS8, Q2XQY7, Q86A77, Q9NW15, Q6RY07, Q9ULQ1, Q63632, Q3T904, Q9P0M2, Q21735, P46778, Q86K94, P28271, Q54C25, Q9DAJ5, Q6NWF4, Q15058, Q5R668, P23645, Q9QVC8, Q54RV6, Q9Z2A0, P46782, Q5M7N9, Q54Q05, Q2ULH4, Q15751, Q5RAG2, Q5PQZ3, Q54VV7, Q8BNI4, Q2M389, P11915, P35084, P92208, Q99758, Q0P483, Q9ULV0, O00291, O04486, Q22235, O00294, Q9W2D6, Q568T4, Q92462, P15056, Q9UV51, Q0WQF4, Q54DW2, A0JPA0, O14448, Q9WTN3, Q10901, Q54IF7, Q5R5F2, Q9TU34, O43001, Q96N87, Q2QYW2, Q5DTI8, Q11067, Q14643, Q54RJ1, Q29449, Q96F81, Q1EHB4, Q55D17, Q9VYB7, A5D7F5, G5EB89, Q84XU2, P51906, Q943Z6, O13792, Q5F448, Q9W6C5, C1FXW9, Q5SRY7, Q54DU9, Q54MZ4, Q9Y115, Q9SLX0, Q5H8C4, O43041, Q8ST87, Q7T384, Q8BH79, Q5SRX1, P41216, O23087, Q94JX9, F4JAA5, Q0TWF4, Q3UW12, Q9NVG8, O43047, Q9BYW2, A6QLC7, Q8VYK7, Q91ZR2, Q9M1K2, B2RWS6, Q54WA3, P09446, Q5H8A6, Q8IGJ0, P63031, Q9JJ59, P63036, O95373, O14678, Q6TU48, Q68FD5, Q8CD54, P15684, P57103, Q0III3, Q00262, Q55CT5, M9NDE3, O80925, P35951, Q9VFP2, Q54KL5, Q7Z6Z7, Q02280, O70511, Q14012, O96624, Q14203, Q6DHC3, A4III8, Q8C8R3, Q7KRY7, Q54FD7, F4KIL8, Q9SLK6, Q8BY89, Q39571, Q9VCA2, Q2RBN7, Q54XF2, Q557G3, Q7TSU1, Q8K1E0, Q99567, Q2T9X2, Q1JQA3, Q8AVM5, Q99571, Q9P2E2, Q6UXY8, Q8AY73, Q9FIZ9, Q5R7R6, F4IAT2, Q10137, Q5RD58, P16157, F4IHU9, Q45VK7, Q7ZX15, A0A0G2JZ79, P20303, P34036, Q92900, Q9LKW9, Q84WL9, P30803, Q9NP78, Q9FH32, A5PJ65, Q2A865, Q9H1H9, Q54JE4, Q84L08, P0CM24, Q9W0Y6, Q1JQC1, Q6FNV4, Q0WWQ1, Q98SP7, O74476, P84082, Q6NNP0, P54417, Q9W0Y8, Q9ULC3, P07001, Q18885, Q8VZH2, P11505, O35594, Q64542, Q54RC4, F4JIN3, Q08972, Q71VM4, Q4ZJI4, O48671, Q9SA78, Q9MZS1, Q54XK2, B3NV41, Q9SZ15, Q10190, Q86TL2, Q8I4T1, Q55BZ4, Q8GWE6, Q9SV21, Q55AH5, Q29611, O95405, Q9H1D0, O15440, P51157, Q7YU29, P34120, Q9WTV5, Q9TW32, P33279, O15439, P58195, Q99104, Q4R4J2, Q9Z336, P34117, Q499Y0, Q9DCG6, Q9EPW2, P27791, Q8I8U2, Q94FB9, Q9QZS5, P20338, P55809, A4IHR1, Q9JI92, Q0DJA0, Q54DD3, O43615, Q54DD7, Q92051, O24466, O74439, O15027, O35547, P25439, P68037, Q7ZWU7, Q1ZXF1, Q9VBY8, P97820, O55173, O01346, O00763, B5X0N6, Q8R5K4, Q9SLA2, Q9H172, Q8LEZ8, Q54DF7, Q55B06, Q9V359, Q9M1Z5, O13864, Q8R0M8, Q54NM9, Q9SH30, P53992, Q8NEZ3, P42345, Q99700, Q95M18, Q7SYD5, P36415, P51644, Q9QXN3, Q91V14, Q54GT6, Q9VIK2, Q1ZXD3, A1ZBE8, Q9YGN1, P50395, Q04991, Q9FMU6, Q80SY4, Q2T9M1, Q9M291, Q13237, O02621, Q9VQQ9, P70280, P21271, Q9QXU8, Q62976, O35509, P0CR38, Q54NK8, Q5ZM14, Q24562, O96552, Q6C537, Q9NYG2, Q00004, O17214, P31582, P11024, Q9U6A0, Q2GYD8, Q24547, A2AWA9, O01775, P17608, Q9LZ98, P17210, Q3UMB9, Q9VB25, Q80V94, Q6R748, P41838, Q9BXC9, Q9NVU7, Q03017, Q0IHY4, Q42883, P37276, Q5R478, Q96SW2, Q3ZMH1, Q04013, Q6P756, P48051, Q9VGH7, O88848, Q55GE2, Q5TC63, B4GVM9, Q8BGF9, Q67YI9, Q62559, Q54YZ0, Q8TAD8, Q5XTS1, P49967, Q6S001, P22543, Q9Y0A1, P48765, P48768, Q7K556, P48962, Q94887, Q9V9J3, Q9Y7K7, Q54VI3, Q9W0T5, Q9Z160, Q8TJA9, Q29122, Q8RUS5, Q803I2, Q709C8, Q8BKC5, Q94KJ7, Q58DD9, Q8LPL6, Q54LN4, P13395, Q9BZI7, Q8L725, Q9BQE3, Q9QYJ4, Q2HJ97, P36993, F4I0P8, Q54I10, Q9JHE5, Q9C7F5, Q54QU8, P98164, Q54WT7, Q5I012, Q54ES9, D3ZEH5, Q75B16, Q9SKZ5, Q66HD0, Q9ZUA5, Q898Q9, P26990, Q9VNA0, Q9UP95, Q54SR7, Q60HE1, Q8LPJ4, A2AJK6, Q54V47, Q55DP8, Q4P0I7, Q9UP83, A6N6J5, S4R2P9, Q54CM0, Q54WR9, Q9HD20, Q9SFB8, Q8IWZ6, Q86UQ4, Q9P7Q4, Q5RKH7, Q8BYJ6, Q9D0P8, B0E2U2, Q9CB01, Q93VQ0, Q8MQJ9, F1SRI0, P31637, O60447, Q02357, Q55BJ6, P46896, Q09747, P52171, Q9VF87, A8Q3T2, Q9LT31, Q8CDN6, Q03479, Q94A34, Q9NQT8, Q8BRF7, Q12271, Q949R9, P87319, Q08499, Q12675, O59922, Q8I4B0, Q5BKM3, F1QC45, P49762, P52826, Q9VF78, O59737, P33085, Q61410, Q54JR2, O05399, P46871, P46873, Q9C5M0, Q571F8, A7RM45, Q54I39, P23787, P51807, O43861, O46043, O14775, P31649, Q05AQ3, P31646, Q6PBU5, Q54NQ9, Q9LT02, G3MWR8, Q9ZWG1, Q15436, Q5R7F0, P05132, P36062, Q5BL07, O01159, Q84ZC0, Q94A40, Q09500, Q96RK4, Q9D0F3, Q5EB77, Q4R649, Q155U0, Q5RFT1, Q3U3R4, Q9VVI9, P18870, Q90Z08, Q550A6, F4JVA9, Q8BG39, Q9U9P7, B0G143, Q11180, P46461, P34140, P38361, Q09522, Q9SUS3, P78382, Q54JM3, A7F045, Q5YCC5, Q8N357, Q6UQ17, P0ABC9, P53273, Q8BG09, Q9SRI1, P35815, Q96321, Q552J0, Q9Y2V7, Q8IV36, Q9FJD4, Q9H3P7, Q55DY8, Q38922, O88563, Q96LT7, Q18786, O59790, Q6AXR5, O14325, Q8MQU6, Q9S7X6, Q02328, P36017, P63172, Q96LU5, P54641, Q9EPI9, Q9JI39, Q8N139, Q9VLC0, A7Z056, P78363, Q8NFJ9, Q9BXS5, Q54ZI6, Q00341, Q86AQ7, O82201, Q9NGQ2, Q6P2B1, O43808, Q8K596, P0CM16, Q9Y4W6, A2A259, Q869S7, Q9Y2X3, Q55E45, Q93VB2, Q9VCE1, Q9S9T7, O76094, Q5ZK92, Q9Y388, Q8TCT9, P58798, Q9VTE5, P58797, Q5RDP3, Q3UHD6, Q5U4C9, Q54SN4, Q86UD5, Q6N075, Q8BKE9, Q9BZC7, F1Q4S1, Q9UBV2, Q99JD4, Q9SPE6, P54609, F4JLE5, Q9FMA3, Q869Q2, Q5RKL5, Q9LIC2, Q9SCU1, Q91VE0, B1H2N3, Q9FJH6, O95487, Q6PHI9, O14980, Q96PH1",3357,2116,8103,1.04375826715387,1,0.872710713095631,43.905522360326
"161","GOTERM_BP_ALL","GO:0016192~vesicle-mediated transport",353,9.39079542431498,0.0292605536067935,"Q7KRY7, Q54FD7, Q9HC10, O94269, Q9Z160, Q29122, Q09445, Q961G1, Q9SLK6, Q803I2, Q709C8, P50607, Q86HD3, Q94KJ7, P34600, Q39571, Q8LPL6, Q8T295, Q9EQT5, Q54LN4, Q54YD4, Q15075, Q2RBN7, O00909, Q54QC8, Q2TBH9, Q54XF2, Q9NHE5, F4I0P8, Q54I10, P40392, Q557G3, Q54QU8, Q54GI9, P98164, Q7TSU1, P54362, Q8K1E0, Q9Z273, Q01842, P22413, P57759, Q96361, Q1JQA3, Q54ES9, Q75B16, Q86JM3, Q0WW26, Q9P2E2, P53634, Q9ZUP4, P26990, Q5RD58, Q54BU4, Q10137, P16157, Q5RBP4, Q9UBW5, Q9SFU0, Q54KZ8, Q54SR7, Q86A88, Q54J34, Q7ZX15, Q86JJ5, P34036, Q55DP8, Q54V47, Q99KU0, P53619, Q9ULJ7, Q84WL9, Q4P0I7, Q9UP83, Q54CM0, Q54WR9, A5PJ65, Q9FH32, Q8NI77, P41233, Q32Q06, Q9SFB8, Q9SB50, Q9V8W3, Q9EQW7, Q9P7Q4, Q9EP80, Q9H1H9, Q54JE4, P57737, Q8BYJ6, Q6FNV4, Q641Z6, Q9CB01, Q54TR1, Q93VQ0, Q28WQ1, Q8MQJ9, F1SRI0, P84082, O60447, Q02357, P52917, Q55BJ6, O14617, Q75JD5, Q01484, Q18885, Q9VF87, P08799, Q03479, Q80XQ2, Q66KH2, O08586, P54679, Q8BRF7, Q9XIE6, Q12271, Q553V1, O48671, O81742, P87319, Q9SA78, P54672, Q12675, Q54E49, Q54XK2, Q8VWI1, P62494, O55029, O18868, Q12955, P52922, Q9SZ15, P56377, Q94AU2, Q54J42, Q9LDK9, Q8I4T1, Q55BZ4, Q9SV21, Q86A77, Q29611, Q55AH5, P28178, Q9VF78, O95405, Q6GL87, O59737, Q9H1D0, Q86K94, Q6NVS2, P34120, Q54JR2, Q8BW96, Q9TW32, Q5R8V1, P33279, O15439, Q99104, Q4R4J2, P18067, Q6AZT2, O46043, O43861, Q54RV6, Q9Z2A0, P34117, Q05086, Q54Q05, P97390, O08759, Q6PBU5, Q54VV7, G3MWR8, Q15436, Q8I8U2, P20338, O01159, P35084, P92208, Q94A40, Q9JI92, Q0DJA0, Q54DD3, Q5ZIQ3, Q9ULV0, Q09500, Q5VZK9, Q54RY8, O00291, P11442, Q22235, O24466, O00294, P22897, Q9D0F3, Q54P04, O15027, Q9URZ5, P25439, Q155U0, P15056, Q99829, Q0WQF4, Q3U3R4, Q54DW2, Q9VVI9, Q550A6, Q7ZWU7, Q1ZXF1, Q5ZJ17, Q54IF7, Q9VBY8, Q5R5F2, O55173, Q8BG39, O43001, Q94KD3, Q9GSB0, P46461, P34140, Q2QYW2, Q91W86, Q92609, O65359, A5PMR2, Q54DF7, Q8LEZ8, Q09522, Q9SUS3, Q55FK4, Q55B06, Q54JM3, Q5R579, Q11067, Q54RJ1, Q29449, Q9SRI1, Q54NM9, Q552J0, Q9Y2V7, P53992, Q54XX1, Q793F9, Q55D17, Q8C3J5, Q99700, Q55DY8, Q0VCK5, Q7SYD5, P36415, P51644, Q96LT7, Q18786, Q91W90, Q54GT6, Q1ZXD3, Q9P2Y5, Q8MQU6, Q02328, Q9YGN1, Q54P13, P36017, P50395, Q54DU9, Q9TZC4, P54641, Q54MZ4, P48553, P39524, Q80SY4, Q2T9M1, P49858, Q9M291, Q9VLC0, O43041, A7Z056, Q54ZI6, P70280, Q9VQQ9, Q9BXS5, P21271, Q5U316, Q86AQ7, O35509, P0CR38, O96552, Q6C537, O17214, P0CM16, P25323, Q24547, Q869S7, A2AWA9, A2VDR8, Q9VCE1, O01775, P17608, Q5ZK92, Q9VFB7, P41932, Q9VB25, Q80V94, Q6R748, Q62824, P58798, Q9NVG8, Q9VTE5, P61294, Q03017, Q3UHD6, Q0IHY4, A6QLC7, Q5R478, Q91ZR2, Q9M1K2, P09446, O01666, Q54SN4, Q0UP11, Q8IGJ0, Q6P756, Q6TU48, F1Q4S1, Q68FD5, Q55GE2, Q5TC63, Q99JD4, Q9SPE6, Q00262, Q55CT5, O80925, P35951, Q54YZ0, P59015, Q54ML1, Q5RKL5, Q9Y0A1, Q54KL5, Q91W53, Q13367, O95487, Q94887, Q9V9J3, O96624, Q6PHI9, Q14203, Q0WLB5, Q8L7A9, Q9Y7K7, Q9UUJ1, Q54VI3",3357,788,8103,1.08129198931243,1,0.879824023612446,45.0690228707767
"162","GOTERM_BP_ALL","GO:0000469~cleavage involved in rRNA processing",22,0.585262037776004,0.0299018837136714,"Q8VBV3, Q7KWX9, Q9Y2P8, Q869Q2, Q5RFQ0, O94443, Q5SWD9, A6QLH5, Q3SWZ4, P35687, Q3T042, Q2GZQ4, Q6P8C4, Q06287, O94653, Q15024, Q6VEU1, A1C5V3, P20447, Q8C460, Q4IR18, Q0UWT7",3357,36,8103,1.47507695362923,1,0.883355237548606,45.7965124351
"163","GOTERM_BP_ALL","GO:0061512~protein localization to cilium",21,0.558659217877095,0.0302550597745332,"Q98SP7, A8WGF4, A6N6J5, Q96RY7, O75386, Q9Z273, Q6NYH1, Q96RK4, P50607, Q5RBP4, Q8NFJ9, O00295, Q0IIM2, O00294, Q3UGF1, Q9P2K1, O88848, Q7Z4L5, Q94218, Q9BXC9, Q641Z6",3357,34,8103,1.49085317773222,1,0.88434418913334,46.1932164491603
"164","GOTERM_BP_ALL","GO:0043171~peptide catabolic process",20,0.532056397978186,0.0305162861992241,"P32656, Q11011, Q9FIZ7, Q95334, Q6P1B1, P14735, Q99JW2, Q60HH1, Q9C5C4, P52922, P42893, Q8VZH2, Q2GY21, P15684, P69527, Q1JPJ2, Q55DP8, O22941, Q6AYS7, Q3T0I2",3357,32,8103,1.50860142984808,1,0.884550143920381,46.4848612819498
"165","GOTERM_BP_ALL","GO:0043650~dicarboxylic acid biosynthetic process",19,0.505453578079276,0.0306635231234134,"P54689, P28777, P49420, Q78JT3, D3Z7P3, A9V3C0, P00504, Q57695, Q6P7I0, Q67W29, Q9LV03, P80576, Q571F8, Q9M439, Q0JKD0, O34849, P0AB91, Q7Q6A7, P0CM22",3357,30,8103,1.52871611557939,1,0.883812517224614,46.648580442628
"166","GOTERM_BP_ALL","GO:0006937~regulation of muscle contraction",19,0.505453578079276,0.0306635231234134,"Q8QGH2, S4R2P9, P0C605, Q01063, P53767, P82995, Q08499, H2LRU7, Q13976, Q01484, Q62976, P70549, O08849, P80404, Q9TZC4, P57103, Q9Y115, Q99571, Q8C8R3",3357,30,8103,1.52871611557939,1,0.883812517224614,46.648580442628
"167","GOTERM_BP_ALL","GO:0000911~cytokinesis by cell plate formation",8,0.212822559191274,0.0306785329339885,"Q2QAV0, Q6NPL9, Q9LT31, P24100, Q40541, F4JY37, O04486, Q39024",3357,9,8103,2.14556647800616,1,0.881982893148681,46.665243741733
"168","GOTERM_BP_ALL","GO:0009845~seed germination",8,0.212822559191274,0.0306785329339885,"Q94FB9, Q38931, Q94B08, P22953, O04714, Q9ZRV4, Q8L7L1, Q67XX3",3357,9,8103,2.14556647800616,1,0.881982893148681,46.665243741733
"169","GOTERM_BP_ALL","GO:0042546~cell wall biogenesis",8,0.212822559191274,0.0306785329339885,"Q9SCN0, Q9LY82, Q9XEE9, Q9LT31, O94565, Q9SYM4, P34949, P96202",3357,9,8103,2.14556647800616,1,0.881982893148681,46.665243741733
"170","GOTERM_BP_ALL","GO:0098662~inorganic cation transmembrane transport",77,2.04841713221601,0.0319734286560893,"Q8WNR0, Q9W0Y8, Q9SJT7, Q9HC58, Q01484, Q62976, P13607, P11505, Q64542, Q5ZM14, Q8K596, Q9Y4W6, P63331, Q4ZJI4, A2A259, G5E8K5, Q08499, Q9MZS1, Q8I4B0, Q9TU34, P70549, O18868, O55173, Q12955, Q8R4D1, Q86TL2, Q8AVM5, Q9ULQ1, Q9ZUA5, Q55AH5, Q6P9R2, P38361, Q63632, Q8QGH2, P49282, Q9SLA2, Q9H1D0, Q9P0M2, P0C605, Q01063, Q8IZF0, P28584, Q9UP95, O01666, Q86UD5, Q14643, Q7Z2H8, Q99437, P48051, Q5XH14, A2AJK6, Q9TTH8, Q99104, P57103, Q920R6, Q9Z2A0, Q9LKW9, O14775, S4R2P9, Q9Y0A1, Q9FKT8, Q9HD20, P48765, P48768, Q16720, Q23917, O70511, Q5R7F0, F1LMY4, Q9UI40, D3K0R6, P54641, Q84ZC0, Q9W0Y6, P48553, Q9EPI9, Q8C8R3",3357,155,8103,1.19909481391796,1,0.890459424990294,48.084313193073
"171","GOTERM_BP_ALL","GO:0050801~ion homeostasis",101,2.68688480978984,0.0333673073089554,"Q7PPA5, Q9SJT7, C0SP78, Q8L725, Q92462, P92939, Q54QU8, Q6PNC0, G5E8K5, Q9HC07, P22413, Q9TU34, P70549, O55173, Q8BPN8, Q99571, Q9ZUA5, Q925N0, P49282, Q9SLA2, Q92887, Q01063, P0C605, Q5SUC9, Q14643, Q99437, P31424, A2AJK6, Q9SZW4, Q9LKW9, Q9D9T8, S4R2P9, P30803, Q91V14, Q28ID3, Q9HD20, Q5F448, Q16720, Q12705, Q9UI40, D3K0R6, P54641, Q8CFD0, Q9JJ31, Q02357, O14617, Q63120, Q9HC58, Q01484, Q62976, P05124, P13607, P11505, Q91YE3, Q64542, Q5ZM14, Q8K596, Q12056, P54679, Q9Y4W6, Q9U6A0, Q08499, Q9Z2I0, Q49SH1, Q12955, Q8R4D1, Q86A77, Q9ULQ1, Q29611, P33085, Q9H1D0, P28271, P28584, Q0WU02, P33279, Q9TTH8, Q99104, P15684, P57103, P18067, Q920R6, P48506, Q9Z2A0, Q2ULH4, Q5RKL5, Q9LIC2, P19468, Q9Y0A1, P48765, P48768, Q9LT02, B1H2N3, Q7Z429, Q23917, Q5R7F0, O70511, F1LMY4, P32598, Q9QZS5, Q5E9G1, Q8C8R3",3357,209,8103,1.16645928738493,1,0.898925040579748,49.5717243177874
